exp;alg;time;runt_micro;expanded;generated;heapops;start;target;gridcost;length;map;
118;AnyaSearch;3827;3824;8877;8911;17787;(48,176);(488,262);2716.71486206;2248.435788055682;maze512-2-5.map
119;AnyaSearch;3202;98;308;327;634;(277,382);(327,424);291.25483398;243.13743568062628;maze512-2-5.map
120;AnyaSearch;2835;2834;6452;6498;12949;(79,251);(52,335);2101.74934997;1760.922478109947;maze512-2-5.map
121;AnyaSearch;3287;3286;7677;7729;15405;(14,92);(421,331);3129.0823944;2602.4956279219164;maze512-2-5.map
122;AnyaSearch;6416;6412;14562;14589;29150;(466,131);(192,262);4668.86623229;3918.3231496829007;maze512-2-5.map
123;AnyaSearch;2186;2183;5385;5405;10789;(176,112);(74,116);2523.15851287;2099.4957741793887;maze512-2-5.map
124;AnyaSearch;2565;2563;6190;6210;12399;(157,118);(92,326);2554.05800781;2139.8415067061765;maze512-2-5.map
125;AnyaSearch;7042;7039;16280;16294;32573;(29,296);(48,14);4397.46926269;3661.0759144189533;maze512-2-5.map
126;AnyaSearch;7477;7474;17059;17064;34122;(356,310);(495,104);4317.42763213;3614.091594436277;maze512-2-5.map
127;AnyaSearch;2584;813;1987;2009;3995;(436,511);(218,251);1007.88939361;835.0552431456587;maze512-2-5.map
128;AnyaSearch;3125;3123;7294;7321;14614;(7,139);(392,129);3283.29559783;2742.0587515270913;maze512-2-5.map
129;AnyaSearch;2099;64;215;220;434;(407,260);(344,298);244.3969696;196.36562281423318;maze512-2-5.map
130;AnyaSearch;1662;1662;3618;3661;7278;(292,436);(377,356);832.84776306;687.9038576880855;maze512-2-5.map
131;AnyaSearch;14705;6330;14207;14233;28439;(314,31);(26,416);3330.89357757;2781.3724353183056;maze512-2-5.map
132;AnyaSearch;6952;6949;14907;14923;29829;(487,176);(31,110);3912.5037506;3242.6595872429675;maze512-2-5.map
133;AnyaSearch;3746;3742;8184;8211;16394;(295,71);(323,489);2199.51890258;1834.7877808967314;maze512-2-5.map
134;AnyaSearch;2265;747;1790;1818;3607;(190,350);(147,328);661.83556976;552.7716251572133;maze512-2-5.map
135;AnyaSearch;4421;4420;10060;10094;20153;(370,50);(448,311);2918.62655029;2434.0543784953916;maze512-2-5.map
136;AnyaSearch;3447;482;1230;1250;2479;(399,385);(195,277);658.69343414;552.0639000337578;maze512-2-5.map
137;AnyaSearch;5306;5303;11546;11591;23136;(95,63);(148,509);3491.72200469;2904.0004817764757;maze512-2-5.map
138;AnyaSearch;3166;3165;7340;7373;14712;(392,109);(281,488);3030.94025878;2534.541587608839;maze512-2-5.map
139;AnyaSearch;2505;38;82;87;168;(395,509);(337,507);101.79898987;87.39545911501573;maze512-2-5.map
140;AnyaSearch;1490;1475;3271;3297;6567;(340,451);(281,509);952.74725799;797.8413056743129;maze512-2-5.map
141;AnyaSearch;4165;4165;9443;9478;18920;(134,152);(506,268);2719.40115356;2253.0720858878503;maze512-2-5.map
142;AnyaSearch;7374;7373;17003;17010;34012;(413,470);(489,67);4341.67027282;3634.886893660729;maze512-2-5.map
143;AnyaSearch;1298;1297;2933;2963;5895;(155,314);(163,465);1023.71782074;850.0472728148668;maze512-2-5.map
144;AnyaSearch;2264;308;796;818;1613;(183,349);(304,260);495.13708496;409.994425077094;maze512-2-5.map
145;AnyaSearch;5385;5384;11766;11789;23554;(37,274);(481,224);3115.81031646;2582.2659710026123;maze512-2-5.map
146;AnyaSearch;3642;3641;7892;7929;15820;(246,110);(370,331);1754.79603119;1457.045450356908;maze512-2-5.map
147;AnyaSearch;2129;2127;4847;4874;9720;(281,227);(179,449);2244.2884552;1868.78153639432;maze512-2-5.map
148;AnyaSearch;6228;6227;13748;13771;27518;(31,41);(224,204);4136.32712707;3444.923143722324;maze512-2-5.map
149;AnyaSearch;7102;7100;15573;15596;31168;(36,7);(272,239);4597.32207641;3827.6789179843613;maze512-2-5.map
150;AnyaSearch;5795;5794;12477;12491;24967;(68,341);(195,31);2633.95750274;2208.3774053238158;maze512-2-5.map
151;AnyaSearch;16390;7388;17102;17108;34209;(136,265);(484,103);4314.32712707;3624.461426473071;maze512-2-5.map
152;AnyaSearch;3218;203;632;645;1276;(400,461);(314,352);529.55129852;439.17140417727916;maze512-2-5.map
153;AnyaSearch;5115;5114;11401;11417;22817;(132,410);(137,183);2176.06305847;1815.125109912271;maze512-2-5.map
154;AnyaSearch;7485;7483;17339;17347;34685;(347,511);(497,47);4476.81240844;3748.419332420784;maze512-2-5.map
155;AnyaSearch;4149;4147;9645;9678;19322;(46,139);(354,308);3541.52099456;2948.446593396583;maze512-2-5.map
156;AnyaSearch;4197;4195;9560;9602;19161;(263,71);(160,2);2516.53109588;2089.4356620446747;maze512-2-5.map
157;AnyaSearch;2414;2413;5573;5610;11182;(493,241);(106,368);2097.71991272;1737.640300117443;maze512-2-5.map
158;AnyaSearch;6635;6633;15196;15221;30416;(80,23);(258,229);4167.8418457;3473.56160090429;maze512-2-5.map
159;AnyaSearch;1992;1989;4764;4782;9545;(487,120);(262,315);3242.73924865;2720.090087060892;maze512-2-5.map
160;AnyaSearch;6887;6885;15681;15699;31379;(34,283);(145,15);3595.17784881;3000.0647856474598;maze512-2-5.map
161;AnyaSearch;3400;109;331;343;673;(319,342);(228,362);236.98275604;198.28547464040906;maze512-2-5.map
162;AnyaSearch;3694;3693;7753;7798;15550;(483,40);(413,353);4101.34437103;3437.6781773009343;maze512-2-5.map
163;AnyaSearch;2391;145;489;496;984;(145,237);(233,239);455.96551208;377.0895951372679;maze512-2-5.map
164;AnyaSearch;1696;1695;4117;4146;8262;(162,215);(155,86);1552.09754638;1292.6778585262111;maze512-2-5.map
165;AnyaSearch;7253;7252;16285;16310;32594;(435,16);(65,379);4192.94235076;3500.2970677404696;maze512-2-5.map
166;AnyaSearch;6311;6309;14348;14379;28726;(9,215);(440,205);4551.51089324;3775.8295959039906;maze512-2-5.map
167;AnyaSearch;4481;4480;10098;10132;20229;(329,478);(142,231);1905.49451599;1592.0726655799456;maze512-2-5.map
168;AnyaSearch;5512;1990;4754;4782;9535;(168,434);(362,377);1506.61226501;1237.6543432973538;maze512-2-5.map
169;AnyaSearch;2505;154;540;550;1089;(492,250);(446,208);599.37972565;494.5345265920302;maze512-2-5.map
